Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Trials Completed (1),Correct touch latency mean,End Summary - % Correct (1),End Summary - Left ITI Touches (1),End Summary - Right ITI Touches (1),trial_percent_correct,trial,correct_touch_latency,session_index,task,correct,x_stim,y,session_key,y_prev,correct_prev,r_prev,bias,prev_choice,wsls,correct_touch_latency_z
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,8,1.504,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.47716380481517
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,9,1.489,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.4784075170890418
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,10,1.696,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.4612442877096114
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,0.0,11,1.192,9,LD,0,-1,1,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5030330201117028
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,12,1.373,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4880255586736501
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,13,1.455,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.4812265982431511
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,0.0,14,1.253,9,LD,0,-1,1,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.49797525686462424
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,0.0,15,1.405,9,LD,0,-1,1,61|2025-10-03 18:12:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.48537230582272367
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,16,1.547,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4735984962967376
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,0.0,17,1.423,9,LD,0,-1,1,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.48387985109407755
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,18,1.06,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.5139776881217744
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,19,1.294,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.49457577664937474
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,20,2.118,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.42625451573801887
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,21,1.029,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5165480268211093
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,22,0.881,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5288193212566441
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,23,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,0.0,24,,9,LD,0,-1,1,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,25,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,26,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,27,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,28,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,29,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 4 [Env. 20],2025-10-03 18:12:00,61,30,2.203,73.333,21,17,100.0,30,,9,LD,1,-1,0,61|2025-10-03 18:12:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,1,5.225,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,,,,1.0,0.0,0.0,-0.16864024674337985
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,2,2.804,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3693754077462833
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,3,4.673,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.21440885842186092
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,4,3.608,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.3027124298667565
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,5,28.38,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.751236933356674
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,6,1.81,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.45179207442818586
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,7,2.867,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.36415181619602194
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,8,7.131,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.010605873810073697
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,9,23.738,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.3663494416691575
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,10,7.678,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.03474816711045012
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,11,19.227,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.9923237038401208
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,12,6.817,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.0366409174097894
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,13,30.803,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,1.9521379226627606
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,14,4.763,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.20694658477863032
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,15,8.633,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.11393118188028602
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,16,7.275,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0013337640190952953
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,17,8.088,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.06874296926294508
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,18,10.648,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.28100319733706036
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,19,20.681,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,1.112880880254091
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,20,,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,0.0,21,,10,LD,0,-1,1,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,22,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,23,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,24,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,25,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,26,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,27,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,28,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,29,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-05 17:10:00,61,30,10.782,63.333,15,11,100.0,30,,10,LD,1,-1,0,61|2025-10-05 17:10:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,1,6.369,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,,,,1.0,0.0,0.0,-0.0737864573227596
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,2,6.344,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.07585931111254583
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,3,1.69,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4617417726191601
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,4,10.753,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.2897091832541628
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,5,1.522,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.47567135008652384
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,6,7.639,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.031514515198383546
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,7,1.907,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.4437494017238151
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,8,12.763,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.45636662795297983
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,9,3.578,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3051998544145001
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,10,11.512,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.35264102431207434
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,11,18.414,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.9249144985962711
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,12,3.265,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3311519838626243
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,13,5.065,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.181906510998012
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,14,1.732,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.4582593782523191
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,15,15.658,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.6964030968102312
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,16,7.491,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.01924322076284871
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,17,2.145,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.42401583364504974
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,18,4.155,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.25735838894623264
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,19,5.026,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.18514016291007865
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,20,2.498,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3947471381332674
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,21,3.589,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.30428779874699413
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,22,17.801,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.8740881236707112
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,23,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,24,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,25,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,26,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,27,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,28,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,100.0,29,,11,LD,1,-1,0,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-07 15:34:00,61,30,6.86,73.333,14,27,0.0,30,,11,LD,0,-1,1,61|2025-10-07 15:34:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,1,4.664,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,,,,1.0,0.0,0.0,-0.21515508578618403
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,2,5.709,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.12850979737311746
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,3,3.08,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.3464911019070428
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,4,2.915,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.36017193691963223
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,5,5.558,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.14102983426342658
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,6,4.825,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.20180590737996032
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,7,15.222,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.6602525267163585
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,8,15.577,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.6896870505313237
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,9,2.582,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.38778234939958556
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,10,1.452,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.48147534069792547
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,11,3.646,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.29956169210628136
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,12,8.186,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.07686855611890736
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,13,9.045,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,0.148091812335964
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,14,14.18,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.5738559807580662
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,15,5.848,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,1.0,0.0,-1.0,1.0,1.0,-1.0,-0.1169847303019057
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,16,1.247,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.498472741774173
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,100.0,17,4.14,12,LD,1,-1,0,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.25860210122010446
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],2025-10-08 15:06:00,61,30,6.516,60.0,8,7,0.0,18,9.406,12,LD,0,-1,1,61|2025-10-08 15:06:00|LD,0.0,1.0,1.0,1.0,-1.0,-1.0,0.17802382106047795
